M10 0FL,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0FN,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0FP,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0FQ,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0FR,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0FS,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0FW,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0GG,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0GH,Terminated,E01005254,Manchester 005F E01005254,16021,5,17399,6,0.106,14389,5,0.108,12942,4,8849,3,17889,6,30074,10,11580,4,19697,6,0.114,14493,5,0.17
M10 0GJ,Terminated,E01005254,Manchester 005F E01005254,16021,5,17399,6,0.106,14389,5,0.108,12942,4,8849,3,17889,6,30074,10,11580,4,19697,6,0.114,14493,5,0.17
M10 0GL,Terminated,E01005254,Manchester 005F E01005254,16021,5,17399,6,0.106,14389,5,0.108,12942,4,8849,3,17889,6,30074,10,11580,4,19697,6,0.114,14493,5,0.17
M10 0GN,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0GP,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0GQ,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0GW,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0HA,Terminated,E01005252,Manchester 003E E01005252,2806,1,2941,1,0.311,2402,1,0.252,3540,2,945,1,11645,4,16934,6,11365,4,2704,1,0.405,3193,1,0.371
M10 0HB,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0HD,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0HE,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0HF,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0HG,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0HH,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0HJ,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0HL,Terminated,E01005252,Manchester 003E E01005252,2806,1,2941,1,0.311,2402,1,0.252,3540,2,945,1,11645,4,16934,6,11365,4,2704,1,0.405,3193,1,0.371
M10 0HN,Terminated,E01005252,Manchester 003E E01005252,2806,1,2941,1,0.311,2402,1,0.252,3540,2,945,1,11645,4,16934,6,11365,4,2704,1,0.405,3193,1,0.371
M10 0HP,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0HQ,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0HW,Terminated,E01005252,Manchester 003E E01005252,2806,1,2941,1,0.311,2402,1,0.252,3540,2,945,1,11645,4,16934,6,11365,4,2704,1,0.405,3193,1,0.371
M10 0HX,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0HY,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JA,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JD,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JE,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JF,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JG,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JH,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JJ,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JL,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
M10 0JN,Terminated,E01005251,Manchester 003D E01005251,3936,2,3844,2,0.287,2866,1,0.24,6025,2,2888,1,11671,4,11066,4,9184,3,3314,2,0.386,7692,3,0.263
